"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",2,1,5,4,6,3,1,4,3,1
"2",6,1,3,1,4,5,2,1,3,4
"3",3,3,2,3,6,2,1,2,6,5
"4",3,5,6,1,5,6,3,4,6,4
"5",4,6,1,2,3,3,4,1,5,6
"6",3,1,3,5,1,2,4,4,1,2
"7",6,2,4,5,5,2,4,6,4,6
"8",3,6,6,5,3,5,6,5,3,2
"9",4,6,3,6,5,1,2,3,4,2
"10",5,5,1,4,1,1,3,5,3,5
"11",5,4,4,5,6,6,4,2,5,1
"12",4,2,5,2,2,6,5,6,2,5
"13",6,6,4,2,1,4,1,5,4,3
"14",1,2,1,1,2,4,4,3,4,1
"15",1,3,6,2,5,1,5,1,3,3
"16",6,5,5,3,3,2,3,2,1,1
"17",5,1,5,3,2,1,6,3,5,4
"18",2,4,3,3,1,5,6,2,4,6
"19",2,5,2,5,2,6,1,1,2,3
"20",1,1,2,4,4,6,3,5,5,5
"21",2,3,4,1,3,1,2,4,1,6
"22",1,6,4,4,6,4,5,3,1,5
"23",3,2,1,6,4,3,6,2,2,4
"24",5,4,6,6,4,4,1,3,2,6
"25",4,2,6,4,1,4,3,1,6,2
"26",2,5,3,2,4,2,5,6,6,1
"27",6,3,2,6,3,5,5,4,6,3
"28",1,4,5,6,2,3,2,6,5,4
"29",4,3,1,3,5,5,2,6,1,2
"30",5,4,2,1,6,3,6,5,2,3
