"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",3,1,2,3,1,3,2,2,3,2,3,1
"2",3,3,3,2,1,1,3,3,2,1,2,1
"3",1,1,2,1,2,2,3,3,1,1,3,2
"4",3,1,2,1,1,1,2,1,1,3,2,3
"5",2,3,1,1,1,2,1,1,3,1,1,2
"6",2,1,1,1,2,1,1,3,3,2,3,1
"7",2,1,3,3,1,2,3,1,1,1,2,2
"8",3,1,2,2,3,1,1,2,3,1,1,3
"9",3,2,3,2,2,2,3,1,3,3,3,3
"10",1,2,2,1,3,3,1,1,3,3,2,2
"11",1,2,2,3,1,2,1,2,2,1,2,3
"12",3,3,2,3,2,3,2,1,3,1,1,3
"13",1,3,1,1,3,2,2,2,2,3,1,3
"14",1,3,2,3,2,1,3,3,3,2,1,2
"15",2,2,3,1,3,1,2,3,1,2,1,2
"16",2,2,2,3,3,3,3,3,1,3,3,1
"17",1,1,1,2,1,3,2,3,2,1,1,1
"18",3,3,2,1,2,3,2,2,1,3,2,1
"19",3,3,3,3,3,1,1,1,2,2,3,2
"20",3,2,1,1,3,2,1,2,2,2,3,1
"21",2,1,3,2,2,1,2,2,1,3,1,3
"22",2,2,1,1,1,3,3,3,3,2,2,3
"23",3,1,2,2,3,2,3,1,2,2,1,1
"24",2,2,1,3,2,1,2,1,2,3,1,1
"25",3,1,3,1,2,3,1,3,2,1,2,2
"26",2,1,3,1,2,2,3,2,3,3,1,1
"27",3,3,1,2,3,2,3,3,3,3,2,2
"28",1,3,3,1,1,2,2,1,1,2,3,1
"29",3,3,1,2,1,3,3,2,1,2,1,2
"30",1,1,3,3,3,2,2,3,3,2,2,3
"31",1,1,1,3,1,1,3,2,2,3,3,2
"32",2,2,3,3,3,3,1,2,1,1,1,1
"33",3,2,2,3,1,2,1,3,1,3,1,2
"34",1,2,1,2,3,1,3,1,1,1,2,1
"35",1,2,3,1,2,3,3,1,2,2,1,3
"36",2,1,1,3,3,3,2,1,2,3,2,2
"37",2,3,2,1,3,1,3,2,2,1,3,3
"38",1,3,3,2,3,3,2,2,3,1,3,2
"39",2,2,2,2,1,1,2,1,3,1,3,2
"40",1,1,1,2,2,3,1,1,1,2,3,3
"41",3,2,1,3,2,2,2,3,1,1,3,3
"42",2,3,3,2,1,3,1,3,2,3,3,3
"43",1,2,3,2,1,1,1,2,3,3,2,1
"44",2,3,1,3,2,1,1,2,1,2,2,3
"45",1,3,2,2,2,2,1,3,2,2,2,1
