"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",1,3,4,4,4,3,3,2,1,3,3
"2",2,4,3,1,3,3,2,2,1,4,4
"3",4,4,3,4,2,2,2,3,1,2,1
"4",2,3,1,1,2,4,4,3,1,3,1
"5",3,4,3,3,1,1,4,2,4,2,4
"6",2,4,2,2,1,2,3,1,3,4,1
"7",1,3,2,2,2,4,2,1,4,3,4
"8",1,1,1,1,3,2,2,2,4,2,2
"9",4,2,3,3,4,4,1,3,2,1,3
"10",3,2,2,1,3,4,1,1,2,3,1
"11",3,2,4,4,2,2,3,1,3,1,2
"12",3,1,1,2,4,4,3,2,3,2,4
"13",2,2,4,2,3,4,4,4,4,2,3
"14",3,1,2,1,2,2,1,4,4,1,3
"15",1,3,4,3,2,1,3,3,4,4,1
"16",4,3,4,1,4,2,1,2,4,3,2
"17",4,1,3,1,3,1,3,4,1,2,2
"18",4,3,3,2,3,3,4,1,4,1,1
"19",3,3,1,3,1,3,1,4,2,2,1
"20",3,3,2,1,1,1,3,4,2,3,4
"21",4,3,2,4,4,1,2,2,3,2,4
"22",4,1,2,3,1,2,4,1,1,3,3
"23",4,4,4,3,2,4,1,4,3,3,4
"24",3,1,4,1,1,3,4,3,3,3,3
"25",2,2,1,3,4,1,2,1,1,1,1
"26",2,4,2,4,1,4,2,3,4,1,2
"27",2,2,1,4,2,3,4,3,2,1,4
"28",2,2,3,1,4,1,4,1,3,4,3
"29",3,4,2,4,3,1,1,1,2,4,2
"30",4,2,1,2,3,2,3,3,1,4,4
"31",1,1,2,2,4,4,1,3,1,3,2
"32",1,3,3,1,4,3,2,4,3,1,2
"33",3,4,4,3,3,4,3,1,1,2,2
"34",1,4,3,2,2,3,4,4,2,4,2
"35",1,1,2,4,2,1,4,2,2,2,2
"36",1,4,1,2,3,1,1,3,3,2,3
"37",4,2,1,2,1,1,2,3,4,3,2
"38",1,1,3,3,1,4,3,2,3,1,1
"39",4,3,1,4,3,4,4,2,3,4,2
"40",2,2,3,4,3,1,1,4,3,3,1
"41",3,2,3,4,1,4,2,4,1,4,3
"42",2,1,4,3,4,2,2,3,2,4,4
"43",1,3,2,3,3,2,4,4,1,1,4
"44",1,2,1,3,1,3,1,2,3,4,3
"45",2,4,1,4,4,2,3,4,4,3,3
"46",2,1,3,4,2,3,1,1,4,2,4
"47",3,4,4,2,4,2,4,3,2,1,1
"48",4,4,1,1,2,3,3,1,2,1,3
"49",1,2,4,1,1,2,2,1,2,2,4
"50",2,3,4,2,1,1,1,2,1,1,3
"51",3,1,2,3,4,3,3,4,4,4,1
"52",4,1,4,2,2,3,2,2,2,4,1
