"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1,3,6,2,4,5,6,4,3,5
"2",2,5,5,6,5,6,3,4,5,2
"3",2,4,6,5,1,5,2,3,1,4
"4",1,3,4,5,6,4,2,6,3,1
"5",3,4,5,4,6,2,6,5,2,1
"6",2,5,1,2,3,4,5,5,1,2
"7",5,3,1,6,6,1,3,3,5,4
"8",5,5,3,1,1,1,6,4,4,2
"9",6,6,6,3,4,3,1,4,4,1
"10",3,6,1,3,5,2,2,3,3,2
"11",2,6,4,3,1,2,5,2,5,6
"12",6,2,2,6,4,5,4,5,2,2
"13",2,4,2,1,5,1,4,6,4,4
"14",5,1,2,2,6,3,2,4,1,3
"15",6,3,5,3,2,2,3,6,1,6
"16",3,1,1,5,4,3,5,5,6,6
"17",4,2,4,5,3,1,4,2,1,1
"18",4,5,2,4,4,6,1,6,1,4
"19",2,2,3,3,6,6,3,1,2,5
"20",4,4,6,1,6,4,1,2,3,6
"21",5,6,5,2,2,5,3,2,2,1
"22",1,4,1,3,3,5,1,2,6,3
"23",4,1,1,3,1,4,3,6,4,1
"24",5,4,3,6,5,4,6,3,1,6
"25",1,2,2,4,2,3,6,3,5,1
"26",3,3,6,4,1,6,4,5,6,3
"27",5,4,3,6,2,2,2,6,6,3
"28",1,6,2,5,2,1,3,4,2,5
"29",4,5,5,4,4,1,2,1,6,5
"30",3,6,3,1,3,5,2,5,5,6
"31",2,2,5,2,1,1,1,5,3,3
"32",6,2,2,1,2,4,2,1,5,4
"33",2,1,6,1,4,2,3,3,6,2
"34",6,5,1,4,1,6,4,3,3,6
"35",3,6,2,5,6,5,6,1,4,3
"36",6,5,4,2,6,3,4,5,6,5
"37",4,3,1,2,3,2,6,1,2,5
"38",6,1,6,4,5,1,5,2,3,3
"39",1,2,3,4,5,2,1,4,4,6
"40",1,5,4,1,4,3,4,1,1,3
"41",3,3,3,6,1,3,1,1,2,2
"42",3,1,4,1,2,6,5,4,2,4
"43",1,1,5,6,2,4,4,2,4,5
"44",5,1,4,5,3,6,1,3,4,5
"45",6,4,4,5,3,4,5,1,5,2
"46",5,2,5,3,5,5,6,6,5,4
"47",4,6,6,6,3,3,5,6,3,4
"48",4,3,3,2,5,6,5,2,6,1
