"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",2,2,3,3,3,3,3,1,3,2,2,3,3,1,2
"2",3,3,2,2,3,1,2,1,3,3,1,2,2,1,3
"3",3,2,2,3,3,2,1,3,1,2,1,1,1,3,2
"4",1,2,2,1,1,2,3,3,2,3,3,3,2,1,2
"5",3,3,3,2,3,3,1,2,2,3,3,3,1,2,2
"6",2,2,1,3,2,1,2,3,2,1,1,3,1,1,1
"7",2,3,1,3,2,3,3,2,3,3,2,1,2,3,1
"8",1,2,3,3,1,1,1,1,3,1,3,2,2,3,2
"9",2,1,2,2,1,1,2,1,1,3,3,1,1,2,1
"10",2,2,1,1,1,3,1,1,1,2,1,2,1,1,2
"11",1,1,1,1,3,1,2,2,3,2,2,3,1,3,2
"12",1,3,2,1,3,2,3,1,2,1,2,1,1,2,3
"13",2,2,3,1,2,1,1,2,2,3,1,1,3,3,3
"14",3,3,2,1,1,2,1,3,3,2,2,3,3,2,1
"15",3,1,3,3,1,2,3,3,2,2,2,2,1,3,3
"16",2,1,2,2,2,3,1,3,3,1,3,1,2,1,3
"17",3,2,1,1,2,3,2,1,2,1,3,2,3,3,1
"18",3,1,3,1,2,1,3,2,1,1,2,2,2,1,1
"19",2,3,1,2,3,1,3,3,1,2,3,2,3,2,3
"20",1,3,2,2,1,3,2,2,1,1,1,3,2,3,3
"21",1,1,3,2,3,3,2,3,2,3,1,2,3,2,1
"22",3,1,1,2,1,2,3,2,3,1,1,1,3,2,2
"23",1,1,1,3,2,2,1,1,1,3,2,3,2,2,3
"24",1,3,3,3,2,2,2,2,1,2,3,1,3,1,1
