"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",1,3,4,2,3,2,4,1,1
"2",4,3,4,4,2,1,3,4,2
"3",3,4,2,1,4,1,2,3,1
"4",4,2,2,2,1,1,4,2,2
"5",3,1,4,3,1,4,4,3,3
"6",4,1,3,1,3,2,2,4,3
"7",2,2,2,1,2,4,4,4,1
"8",2,3,4,2,4,4,1,3,3
"9",4,4,3,2,4,3,4,2,4
"10",2,1,3,4,1,2,1,2,1
"11",3,4,3,4,3,4,3,2,1
"12",2,4,1,1,1,3,3,1,3
"13",1,4,2,3,2,1,1,2,3
"14",3,3,1,2,1,2,1,4,4
"15",1,4,3,3,1,3,2,4,2
"16",1,2,2,4,4,3,3,4,3
"17",2,3,1,4,3,2,4,3,4
"18",1,1,1,2,3,4,2,2,2
"19",2,2,4,3,4,1,2,1,4
"20",4,2,1,3,3,3,1,3,1
"21",1,1,3,1,2,1,3,3,4
"22",4,3,2,4,2,4,2,1,4
"23",3,1,1,3,4,2,3,1,2
"24",3,2,4,1,2,3,1,1,2
