"","V1","V2"
"1",4,1
"2",5,5
"3",5,4
"4",5,3
"5",1,4
"6",4,4
"7",1,2
"8",4,2
"9",2,5
"10",2,3
"11",1,3
"12",3,3
"13",5,1
"14",3,2
"15",3,4
"16",2,2
"17",1,1
"18",3,5
"19",3,1
"20",4,5
"21",1,5
"22",5,2
"23",2,1
"24",2,4
"25",4,3
