"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",3,3,1,2,3,1,1,3,2
"2",1,1,2,2,2,3,3,1,2
"3",3,3,2,2,1,3,2,1,3
"4",2,3,2,1,3,3,2,3,1
"5",2,2,1,3,3,3,2,1,2
"6",1,3,1,1,2,2,3,1,1
"7",2,1,2,3,3,1,3,2,1
"8",2,1,3,1,1,1,2,3,3
"9",2,2,1,2,1,1,3,1,3
"10",1,2,1,3,1,3,2,3,1
"11",1,3,3,2,3,3,3,2,3
"12",3,1,1,2,2,1,2,2,1
"13",2,3,3,3,1,2,3,3,2
"14",3,2,3,3,3,2,2,2,3
"15",1,3,2,1,1,1,2,2,2
"16",1,1,1,2,3,2,2,3,3
"17",3,2,2,1,1,2,1,2,1
"18",2,1,2,2,3,2,1,1,1
"19",1,1,3,3,1,2,1,1,2
"20",3,2,3,2,1,3,3,2,1
"21",3,2,1,1,2,2,3,3,3
"22",1,2,3,2,2,1,1,3,1
"23",2,3,1,3,2,2,1,2,3
"24",1,2,2,3,2,1,3,3,2
"25",2,1,1,1,1,3,1,2,2
"26",3,1,2,3,2,3,1,3,3
"27",1,2,2,1,3,1,1,1,3
"28",3,3,3,3,2,1,2,1,1
"29",3,1,3,1,3,2,3,1,2
"30",2,3,3,1,2,3,1,2,2
