"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",1,1,3,1,2,2,2,3,1,1,3,2
"2",3,3,3,2,1,1,1,2,2,1,1,2
"3",2,1,2,3,2,1,1,3,3,2,1,3
"4",2,2,3,2,3,3,1,1,2,1,3,3
"5",2,3,1,3,1,3,2,3,2,2,3,1
"6",3,1,3,3,2,3,3,2,3,2,3,2
"7",2,3,3,2,1,2,3,1,3,3,1,2
"8",3,1,3,2,3,2,1,2,1,3,2,1
"9",1,2,2,3,3,2,3,1,2,3,3,1
"10",3,3,2,1,2,3,3,1,1,2,2,3
"11",2,2,3,1,1,1,3,3,2,2,2,1
"12",1,3,3,3,2,1,2,2,1,3,2,3
"13",2,2,1,2,1,2,1,3,1,3,3,3
"14",2,1,1,3,2,1,2,1,1,1,2,1
"15",1,1,1,2,1,2,3,2,3,1,2,3
"16",3,2,1,2,3,1,3,3,1,2,1,2
"17",3,2,1,1,2,2,2,1,3,1,1,1
"18",2,1,1,1,3,3,2,2,2,3,1,3
"19",1,2,2,3,1,3,1,1,1,2,1,2
"20",1,2,2,1,2,3,1,3,3,3,2,1
"21",1,3,1,1,3,1,1,2,3,2,3,2
"22",1,3,2,2,3,3,3,2,2,1,1,1
"23",3,1,2,1,1,1,2,1,2,3,3,2
"24",3,3,2,3,3,2,2,3,3,1,2,3
