"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1,4,3,4,2,1,5,3,2,5
"2",5,3,5,4,4,4,5,3,2,1
"3",2,1,2,3,5,3,5,4,1,3
"4",3,1,3,4,2,4,2,5,5,1
"5",3,2,4,1,3,1,3,5,1,5
"6",3,3,1,1,2,3,5,2,5,4
"7",3,4,1,5,3,5,2,1,1,3
"8",1,3,5,5,5,3,1,4,3,4
"9",4,2,1,4,5,1,3,2,4,2
"10",4,4,5,3,1,1,2,4,5,3
"11",5,1,3,2,4,2,2,1,2,4
"12",2,2,4,5,1,2,4,1,3,1
"13",2,4,2,1,4,2,1,3,4,1
"14",2,5,4,3,4,4,3,1,5,5
"15",5,5,2,5,3,2,4,5,4,4
"16",1,1,5,2,3,5,4,2,4,3
"17",4,5,4,2,2,3,1,2,1,2
"18",1,3,1,2,1,4,3,5,2,2
"19",4,5,3,1,5,5,4,4,3,2
"20",5,2,2,3,1,5,1,3,3,5
