"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",1,1,2,1,1,1,3,3,2,3,3,1,2,2,1
"2",1,2,2,4,2,4,3,4,2,3,4,4,1,2,3
"3",4,1,3,3,1,2,1,4,1,2,4,3,3,3,4
"4",4,3,2,3,4,4,3,1,1,3,2,3,4,4,1
"5",2,4,4,1,3,2,4,3,1,3,3,3,1,4,4
"6",3,3,1,2,4,3,1,3,4,2,4,1,1,2,4
"7",3,1,2,2,4,2,4,4,3,3,1,4,2,1,3
"8",2,4,1,3,3,2,3,4,4,1,3,4,4,2,2
"9",1,2,1,1,4,3,2,3,1,2,1,4,3,3,2
"10",1,2,3,3,2,3,4,4,4,4,1,1,4,3,3
"11",3,4,4,4,2,2,3,1,4,3,4,1,2,3,2
"12",4,1,3,1,2,2,2,3,4,3,2,4,4,4,1
"13",3,3,4,4,3,4,1,3,3,3,2,4,4,1,4
"14",3,4,3,4,1,3,3,2,2,4,1,4,3,2,4
"15",4,3,2,1,3,3,3,4,3,1,1,2,3,4,4
"16",2,1,2,4,4,1,2,2,4,4,3,3,2,4,4
"17",1,1,1,4,2,3,2,2,1,3,3,2,4,1,2
"18",1,3,3,3,4,2,3,1,1,1,2,1,2,1,4
"19",2,4,3,2,3,4,2,4,1,4,3,1,3,1,1
"20",1,3,3,1,4,2,1,2,2,4,4,3,4,3,2
"21",3,2,1,2,2,1,4,1,2,1,2,3,4,2,4
"22",2,3,4,1,1,1,2,4,4,2,2,3,1,1,3
"23",3,3,1,3,2,1,1,4,1,4,2,2,2,4,2
"24",4,2,4,2,3,1,3,2,3,4,4,2,4,1,3
"25",4,1,1,4,3,2,4,2,2,2,2,1,1,4,3
"26",4,3,1,3,1,3,4,3,3,4,4,3,2,1,1
"27",3,2,4,4,4,3,4,4,2,1,3,2,3,3,1
"28",1,4,2,2,2,4,4,2,4,2,2,3,1,3,1
"29",2,2,2,4,1,2,1,2,4,1,1,2,3,1,1
"30",1,1,4,2,2,4,1,3,3,1,2,2,2,4,3
"31",1,3,4,3,1,1,4,1,3,2,3,4,3,4,2
"32",4,4,2,1,2,3,1,1,2,1,3,4,2,1,3
"33",2,4,2,3,1,4,2,3,2,1,4,1,4,4,3
"34",2,1,3,1,4,4,4,1,4,2,4,2,3,2,2
"35",3,2,3,2,3,1,2,2,1,1,4,4,1,3,1
"36",4,4,3,4,4,1,2,3,3,2,1,2,1,2,2
"37",2,1,4,3,3,3,1,1,2,4,1,3,1,2,1
"38",4,2,4,2,1,4,3,2,1,2,1,1,2,2,2
"39",2,4,1,2,3,1,1,1,3,3,1,1,3,3,3
"40",3,2,1,1,1,4,2,1,3,4,3,2,1,3,4
