"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",2,1,2,1,1,1,2,3,1,2,3,1
"2",2,3,3,1,3,2,1,2,1,3,3,3
"3",1,2,1,1,3,3,2,3,1,2,1,2
"4",1,3,2,3,2,1,2,1,2,2,1,3
"5",2,1,2,2,2,3,1,3,1,1,3,3
"6",3,1,1,2,3,2,3,2,2,1,2,1
"7",1,1,1,3,1,2,2,1,1,1,2,2
"8",3,1,2,1,3,3,3,1,2,2,3,2
"9",2,1,3,1,2,1,2,1,3,1,2,3
"10",1,3,2,2,3,1,3,2,1,1,2,3
"11",3,1,2,3,1,3,2,2,3,3,3,2
"12",2,3,1,2,1,1,1,3,3,1,1,2
"13",3,2,3,1,2,3,1,3,2,3,2,2
"14",2,3,3,1,2,3,3,2,3,2,1,1
"15",3,2,2,3,3,3,2,2,3,1,1,3
"16",2,1,1,2,2,2,3,2,3,3,1,3
"17",1,2,2,1,3,2,1,1,2,1,1,1
"18",2,2,3,3,3,2,2,2,1,1,3,1
"19",3,3,1,3,2,2,3,3,1,2,2,3
"20",1,1,3,3,2,3,3,3,2,1,1,2
"21",1,1,2,2,3,2,1,3,3,3,2,3
"22",2,2,2,3,1,1,3,1,3,3,2,1
"23",1,2,1,2,2,3,3,1,1,3,3,1
"24",1,3,3,2,1,2,3,1,2,3,2,2
"25",2,3,1,3,3,3,1,1,3,2,2,1
"26",1,2,3,1,1,2,3,3,3,2,3,3
"27",3,3,2,3,2,2,1,3,1,3,1,1
"28",3,1,3,2,1,2,1,2,2,2,1,1
"29",1,2,3,3,2,1,1,2,3,2,3,2
"30",3,3,1,1,2,2,2,1,3,1,3,2
"31",2,3,1,1,1,3,2,2,2,3,1,3
"32",3,2,1,2,1,1,1,1,2,2,3,3
"33",1,1,1,1,2,1,1,2,2,3,2,1
"34",3,2,2,1,1,1,3,2,1,1,1,2
"35",3,1,3,2,3,1,2,1,1,3,1,2
"36",1,3,2,2,1,3,2,3,2,1,3,1
"37",3,3,3,2,3,1,2,3,3,2,2,1
"38",2,2,3,3,1,3,1,1,1,2,2,3
"39",2,2,1,3,3,1,3,3,2,3,3,2
