"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",3,6,6,6,3,3,6,5,3,2
"2",2,2,1,1,1,3,3,6,4,2
"3",4,3,6,6,6,4,4,2,4,6
"4",6,5,4,3,3,1,2,6,5,2
"5",6,1,5,6,2,2,4,4,5,3
"6",1,4,2,6,1,3,1,3,3,5
"7",6,2,3,2,4,3,3,1,6,6
"8",5,2,6,2,3,2,5,1,3,1
"9",6,5,4,1,5,4,1,2,3,3
"10",1,5,3,2,6,2,1,5,6,4
"11",2,6,3,3,2,6,1,2,2,1
"12",1,2,4,3,6,4,6,4,3,6
"13",1,2,4,4,3,6,3,2,6,5
"14",4,4,6,1,2,3,2,4,6,1
"15",2,1,3,6,5,2,5,2,2,3
"16",5,4,3,5,1,1,2,2,4,3
"17",5,5,5,5,3,6,1,4,4,6
"18",2,3,6,4,1,4,2,6,3,5
"19",4,6,3,2,1,6,4,6,4,4
"20",3,4,2,3,4,1,6,6,2,1
"21",6,3,2,2,2,5,5,3,4,1
"22",4,1,1,4,4,3,1,2,5,1
"23",6,1,1,3,6,6,2,4,4,5
"24",2,6,2,5,5,3,3,6,5,6
"25",5,1,5,3,1,4,3,2,1,2
"26",1,3,5,5,4,2,3,4,1,1
"27",2,4,4,2,3,1,4,2,1,6
"28",2,4,5,2,6,6,6,3,5,2
"29",4,5,5,6,4,1,2,1,2,5
"30",4,2,4,5,6,5,1,6,2,2
"31",3,1,5,2,6,1,3,5,3,4
"32",2,3,1,5,2,1,6,4,6,4
"33",5,6,4,6,5,5,3,3,6,1
"34",5,2,2,4,2,2,1,5,1,6
"35",3,2,4,6,1,6,5,4,1,4
"36",5,6,1,3,3,4,6,2,5,5
"37",5,5,3,5,6,3,6,3,1,4
"38",3,3,5,1,2,5,1,1,5,4
"39",4,1,3,5,2,5,6,1,3,6
"40",6,4,6,4,4,6,4,1,2,4
"41",4,1,6,3,4,5,6,6,6,3
"42",2,2,6,4,5,1,1,3,4,2
"43",4,2,2,1,5,1,5,3,5,5
"44",2,5,6,3,1,2,4,3,5,6
"45",1,4,1,5,5,5,4,1,4,2
"46",4,6,1,2,2,1,3,3,2,3
"47",1,5,5,4,2,5,5,5,1,3
"48",3,6,6,2,5,4,2,4,1,5
"49",5,4,5,4,5,2,5,6,6,5
"50",1,1,2,1,3,5,2,3,2,4
"51",3,5,1,1,4,5,5,5,3,6
"52",3,3,2,6,4,6,2,5,6,3
"53",1,6,4,1,4,2,5,1,4,3
"54",6,4,1,6,3,4,3,6,2,4
"55",6,6,2,4,6,2,4,4,3,1
"56",3,3,1,3,6,3,2,1,1,3
"57",5,3,3,1,5,6,4,5,1,2
"58",6,3,4,1,1,3,6,5,2,5
"59",3,5,2,4,1,4,5,1,6,2
"60",1,1,3,5,3,4,4,5,5,1
