"","V1","V2","V3"
"1",15,11,22
"2",20,5,20
"3",6,15,21
"4",13,17,11
"5",11,12,9
"6",22,9,12
"7",8,8,16
"8",7,18,8
"9",14,7,1
"10",10,22,19
"11",17,13,15
"12",16,21,5
"13",21,16,3
"14",12,1,14
"15",19,19,17
"16",1,10,6
"17",5,6,10
"18",9,4,4
"19",4,14,2
"20",2,20,13
"21",18,2,7
"22",3,3,18
