"","V1","V2"
"1",1,2
"2",3,1
"3",2,3
"4",2,1
"5",1,2
"6",3,1
"7",1,3
"8",2,2
"9",2,2
"10",3,3
"11",3,3
"12",1,3
"13",3,2
"14",3,2
"15",3,2
"16",1,1
"17",3,2
"18",3,1
"19",2,3
"20",2,1
"21",3,1
"22",1,1
"23",2,2
"24",1,2
"25",1,3
"26",2,3
"27",2,3
"28",3,2
"29",3,1
"30",2,1
"31",3,2
"32",2,1
"33",2,1
"34",2,1
"35",1,1
"36",2,1
