"","V1","V2"
"1",4,3
"2",4,4
"3",3,4
"4",4,1
"5",1,3
"6",2,3
"7",2,3
"8",4,2
"9",2,3
"10",2,2
"11",3,1
"12",1,2
"13",4,3
"14",1,1
"15",3,3
"16",3,1
"17",1,4
"18",1,4
"19",4,3
"20",3,3
"21",3,1
"22",1,1
"23",1,3
"24",4,1
"25",2,2
"26",4,4
"27",2,3
"28",2,1
"29",3,2
"30",3,1
"31",2,3
"32",1,1
