"","V1","V2"
"1",2,2
"2",3,4
"3",3,3
"4",4,3
"5",4,5
"6",5,3
"7",1,4
"8",2,2
"9",5,1
"10",4,2
"11",4,4
"12",2,4
"13",5,2
"14",5,1
"15",2,3
"16",3,4
"17",3,1
"18",4,3
"19",1,3
"20",5,4
"21",2,5
"22",1,1
"23",2,5
"24",1,5
"25",3,2
"26",5,5
"27",1,3
"28",2,4
"29",5,4
"30",4,5
"31",4,1
"32",1,5
"33",4,2
"34",2,1
"35",3,5
"36",3,1
"37",1,2
"38",1,1
"39",5,2
"40",3,3
