"","V1","V2","V3","V4"
"1",1,3,2,3
"2",2,4,3,3
"3",4,2,3,3
"4",2,2,4,2
"5",1,3,3,2
"6",1,1,1,3
"7",2,1,2,1
"8",2,4,1,1
"9",3,4,4,4
"10",4,4,4,3
"11",2,4,4,2
"12",3,2,2,2
"13",3,4,4,3
"14",4,1,3,4
"15",2,1,4,1
"16",3,3,3,4
"17",4,1,4,2
"18",4,1,3,3
"19",1,3,1,3
"20",4,4,1,2
"21",4,2,3,3
"22",3,4,1,2
"23",1,4,3,3
"24",3,3,3,3
"25",4,4,4,2
"26",2,3,2,3
"27",2,3,2,3
"28",1,4,4,3
