"","V1","V2","V3","V4"
"1",1,1,2,3
"2",3,3,3,2
"3",3,2,3,1
"4",2,1,1,3
"5",3,2,1,3
"6",3,1,1,2
"7",1,3,2,2
"8",1,1,3,2
"9",2,2,3,2
"10",3,1,3,3
"11",3,3,1,1
"12",1,2,1,2
"13",2,1,3,1
"14",2,2,1,1
"15",1,2,3,3
"16",2,3,2,1
"17",2,3,1,2
"18",1,3,3,1
"19",3,3,2,3
"20",2,1,2,2
"21",3,1,2,1
"22",1,3,1,3
"23",1,2,2,1
"24",2,2,2,3
