"","V1","V2"
"1",1,1
"2",1,3
"3",3,3
"4",3,2
"5",1,3
"6",2,1
"7",3,2
"8",1,3
"9",2,2
"10",2,2
"11",3,1
"12",2,2
"13",1,1
"14",1,1
"15",2,1
"16",1,1
"17",1,1
"18",3,3
"19",1,2
"20",2,1
"21",2,2
"22",2,3
"23",2,1
"24",1,3
"25",2,2
"26",1,2
"27",3,1
"28",3,1
"29",1,1
"30",2,1
