"","V1","V2","V3","V4"
"1",10,3,6,5
"2",12,5,2,10
"3",7,2,10,12
"4",11,9,11,2
"5",1,8,9,6
"6",4,4,12,8
"7",3,10,5,11
"8",9,12,8,9
"9",6,11,1,4
"10",2,1,3,3
"11",5,6,7,1
"12",8,7,4,7
