"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",4,1,4,4,3,3,4,2,3,4,3,2,3,1,2
"2",3,1,3,3,2,1,4,2,1,2,1,1,4,2,3
"3",2,3,3,3,3,3,1,4,2,1,4,3,1,1,1
"4",4,3,4,1,4,3,2,3,4,2,2,1,2,1,4
"5",4,2,4,1,1,4,2,2,2,2,4,3,4,3,1
"6",3,1,1,4,4,1,2,4,2,3,2,4,2,1,2
"7",4,3,2,3,1,1,1,3,3,1,1,1,3,3,2
"8",3,4,4,2,1,3,4,3,2,4,2,4,1,2,3
"9",2,3,3,2,3,4,4,1,3,1,2,1,4,4,4
"10",3,4,1,3,3,1,3,2,4,4,4,3,3,3,4
"11",1,4,3,3,1,4,3,2,4,2,1,4,2,1,2
"12",2,2,2,1,1,3,3,4,3,4,1,3,4,3,4
"13",3,1,3,1,4,4,1,1,4,3,3,4,3,3,3
"14",2,4,4,4,4,2,3,1,1,2,4,1,2,3,2
"15",1,1,3,1,2,2,4,3,4,3,4,3,1,3,2
"16",4,3,3,2,3,2,2,4,1,4,3,4,4,4,2
"17",1,1,4,2,3,4,2,4,1,1,1,2,2,3,3
"18",2,4,4,2,2,1,1,1,3,3,2,2,4,1,1
"19",1,3,1,4,2,3,4,1,1,3,2,4,3,3,1
"20",1,3,3,4,1,2,2,4,4,3,3,1,4,2,3
"21",2,2,4,4,2,1,2,2,3,1,3,4,1,4,4
"22",3,1,2,4,2,3,3,4,4,2,2,2,1,4,1
"23",4,2,3,3,1,2,1,1,2,4,2,2,2,4,4
"24",4,2,2,3,4,4,4,3,1,3,4,2,1,2,4
"25",2,1,1,2,2,4,1,3,3,4,3,1,2,2,1
"26",1,2,2,1,3,1,3,1,2,4,3,1,1,1,3
"27",4,4,1,4,2,4,3,3,2,1,3,3,4,1,3
"28",4,2,1,2,3,2,3,1,4,1,1,4,2,2,1
"29",1,4,2,1,3,2,1,3,1,2,2,4,3,2,4
"30",2,3,1,2,1,1,4,4,2,2,4,2,2,4,3
"31",3,4,1,1,2,3,2,2,1,3,1,1,1,4,2
"32",2,3,2,4,4,4,1,2,3,4,1,3,1,2,3
"33",3,1,2,2,1,2,2,1,1,1,4,3,3,1,4
"34",3,4,2,1,4,2,4,4,3,1,3,2,3,2,1
"35",1,2,1,3,4,3,1,2,4,2,4,2,4,4,2
"36",1,2,4,3,4,1,3,3,2,3,1,3,3,4,1
