"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",3,1,4,2,4,1,3,3,2,1
"2",3,1,3,4,1,3,4,4,2,2
"3",1,1,4,4,3,3,3,3,3,4
"4",4,3,4,2,3,2,1,1,4,2
"5",1,4,4,2,1,2,3,3,1,2
"6",3,4,3,4,4,3,1,2,1,3
"7",1,3,3,1,4,1,2,1,3,3
"8",2,1,4,1,2,2,2,4,4,3
"9",1,2,3,1,4,4,4,2,2,2
"10",2,3,1,2,1,1,4,2,2,4
"11",2,2,3,3,3,1,4,4,1,3
"12",2,3,3,4,2,2,4,1,3,1
"13",4,4,3,2,1,1,2,4,3,1
"14",4,2,1,4,3,4,3,4,3,2
"15",3,3,1,4,1,3,1,3,4,3
"16",1,2,3,3,1,4,3,1,4,3
"17",4,3,4,3,1,4,2,2,1,2
"18",1,2,2,4,2,2,2,3,1,1
"19",3,4,2,2,2,4,4,1,1,3
"20",4,2,2,3,4,2,4,3,4,4
"21",4,1,3,2,2,4,1,3,2,4
"22",1,1,1,3,2,1,1,2,3,2
"23",4,4,1,3,3,2,3,1,2,1
"24",2,1,1,3,4,3,2,1,1,4
"25",3,4,4,1,3,3,4,2,4,4
"26",3,2,4,4,2,1,2,1,2,4
"27",4,3,2,1,4,3,3,4,1,3
"28",3,1,2,2,3,4,2,2,4,1
"29",2,3,4,3,4,4,1,4,3,1
"30",2,4,2,4,4,1,3,2,4,2
"31",2,2,2,1,1,3,1,1,2,1
"32",1,3,1,2,2,3,4,4,4,1
"33",1,4,2,3,3,2,1,4,2,4
"34",2,4,1,1,2,4,2,3,3,4
"35",3,2,1,1,3,1,1,3,1,2
"36",4,1,2,1,1,2,3,2,3,3
