"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",1,1,2,4,3,2,1,3,4,2,1,3,1,3
"2",3,2,1,3,1,2,1,1,3,1,3,1,1,3
"3",1,4,1,1,4,2,3,2,3,3,1,3,2,1
"4",3,3,4,1,3,2,4,3,1,2,4,1,4,1
"5",2,1,3,1,4,2,1,3,3,4,3,2,4,4
"6",3,3,4,1,3,3,1,1,4,3,2,4,2,4
"7",3,1,1,1,2,3,2,2,1,4,1,4,3,3
"8",1,3,1,2,1,1,3,4,4,2,3,2,4,3
"9",4,4,4,1,1,2,3,3,2,4,2,3,1,3
"10",4,1,3,3,4,1,3,1,2,3,4,2,1,3
"11",2,1,1,4,3,3,2,1,2,2,2,2,4,1
"12",1,2,3,1,2,4,3,1,2,2,2,1,1,4
"13",4,1,3,2,1,2,3,4,3,3,1,1,3,1
"14",4,3,1,3,2,4,4,3,4,3,1,2,2,4
"15",2,4,3,2,4,3,2,4,3,1,4,3,1,4
"16",3,4,2,4,4,1,2,4,2,3,2,1,3,4
"17",2,3,2,3,1,3,4,4,1,4,2,2,1,1
"18",2,4,3,2,2,4,1,3,2,1,1,1,4,3
"19",2,3,3,3,1,1,2,1,3,4,1,4,4,2
"20",1,3,4,3,4,4,2,2,4,1,2,2,3,1
"21",1,1,4,3,3,4,4,4,2,3,3,4,3,3
"22",4,2,1,2,4,4,2,3,1,4,3,1,2,2
"23",4,2,2,1,4,3,4,4,3,1,2,4,4,2
"24",3,4,2,3,3,3,3,2,4,4,4,1,4,3
"25",4,4,1,2,3,1,1,2,2,2,3,4,2,1
"26",2,2,4,2,2,1,2,3,4,3,4,4,1,1
"27",3,3,3,4,4,4,3,2,1,2,1,4,1,2
"28",1,2,4,4,3,1,4,2,3,4,3,1,2,2
"29",4,4,3,4,2,2,4,1,4,1,3,3,3,2
"30",2,1,2,1,1,4,4,2,4,2,4,3,2,2
"31",2,2,2,2,3,1,4,1,1,1,1,3,3,4
"32",1,3,1,4,2,2,3,3,2,1,4,4,2,4
"33",1,4,2,2,1,3,1,1,1,3,4,2,3,2
"34",4,2,4,4,1,3,2,2,1,2,3,3,4,4
"35",3,1,4,3,2,1,1,4,1,1,2,2,2,2
"36",3,2,2,4,2,4,1,4,3,4,4,3,3,1
