"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",3,1,3,4,4,1,1,1,2,2,1,3,2
"2",2,1,2,3,1,3,4,2,1,1,2,4,2
"3",4,4,4,2,2,3,3,2,4,1,1,2,4
"4",3,2,3,3,4,3,4,4,3,2,1,1,1
"5",2,3,3,1,1,2,4,3,4,4,1,3,2
"6",1,4,2,3,4,1,3,3,1,4,4,3,2
"7",4,3,4,2,3,4,4,1,1,2,2,3,2
"8",2,2,2,4,3,3,1,4,4,4,2,3,4
"9",1,1,2,1,3,1,4,2,3,1,3,2,4
"10",3,4,4,3,1,4,1,4,2,4,3,2,2
"11",2,4,2,3,2,2,1,2,1,1,2,1,1
"12",1,2,3,2,1,4,1,2,1,3,4,3,4
"13",1,3,2,2,4,3,2,1,4,4,3,1,3
"14",4,4,3,4,3,2,4,2,3,3,4,1,2
"15",1,3,3,4,2,4,4,4,2,1,3,2,3
"16",4,2,1,2,3,2,2,2,1,4,1,2,1
"17",2,1,1,4,3,3,3,1,2,3,4,2,1
"18",2,4,3,1,4,4,2,2,3,4,2,4,1
"19",3,1,4,1,4,3,3,3,1,3,3,1,3
"20",4,1,3,3,1,1,2,4,4,3,2,2,3
"21",4,2,1,3,4,4,1,3,4,1,3,3,3
"22",3,3,1,2,1,1,3,3,3,1,2,4,1
"23",2,2,4,3,2,1,4,1,2,4,2,1,4
"24",4,4,2,1,2,1,1,1,2,3,3,4,3
"25",4,1,3,1,2,3,2,4,2,1,4,3,1
"26",1,2,4,4,2,2,3,2,4,3,3,4,1
"27",2,4,1,1,4,2,3,4,2,2,2,2,4
"28",1,2,4,1,3,2,2,4,1,2,1,4,3
"29",3,2,2,1,1,4,3,1,4,2,4,1,2
"30",1,1,1,2,2,4,1,3,3,3,1,1,2
"31",3,1,1,2,2,2,4,4,3,4,4,4,3
"32",3,3,4,3,4,2,2,1,3,1,4,4,4
"33",3,3,1,4,1,1,2,3,1,2,3,1,4
"34",1,4,1,4,1,3,2,1,3,2,1,3,3
"35",4,3,2,4,3,4,3,3,2,3,1,4,4
"36",2,3,4,2,3,1,1,3,4,2,4,2,1
