"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",3,1,3,2,4,1,4,4,3,4,3,2
"2",3,3,4,4,1,1,4,2,2,2,4,2
"3",1,1,2,1,2,1,2,2,4,2,2,4
"4",2,2,1,1,2,3,4,4,1,1,2,2
"5",4,3,1,3,3,4,2,4,4,3,2,1
"6",2,4,3,1,1,4,2,2,3,2,1,1
"7",3,4,2,4,1,2,2,4,1,3,2,4
"8",3,2,1,3,2,4,4,1,3,2,4,4
"9",4,1,2,1,1,2,3,1,4,3,3,2
"10",2,3,3,4,2,2,1,1,4,4,3,4
"11",1,3,3,1,3,2,1,4,2,3,4,1
"12",4,2,4,2,1,3,1,4,3,2,2,4
"13",3,1,3,2,3,4,3,1,4,1,1,3
"14",2,1,1,2,1,4,2,3,2,4,4,3
"15",2,2,4,4,4,4,1,1,3,3,2,2
"16",2,3,2,2,1,1,3,1,1,4,2,1
"17",4,4,1,2,2,1,1,2,3,3,4,3
"18",1,3,2,3,1,4,1,4,3,1,3,2
"19",3,1,1,2,4,2,1,2,1,2,3,1
"20",2,1,4,3,3,2,3,4,1,2,4,4
"21",4,4,4,3,2,4,3,3,1,4,3,2
"22",3,3,1,1,4,3,3,3,3,4,1,4
"23",2,4,2,3,3,3,4,2,4,4,4,1
"24",2,4,3,4,4,1,3,4,4,2,2,3
"25",4,2,2,4,4,3,2,2,1,1,4,3
"26",1,1,2,4,3,3,1,3,2,4,1,3
"27",1,2,1,4,3,1,3,3,3,1,3,1
"28",1,2,4,3,1,2,4,3,4,3,1,3
"29",1,3,3,1,4,4,4,2,1,3,3,4
"30",3,3,4,1,4,3,2,3,4,1,4,2
"31",1,4,4,2,2,3,3,1,2,1,3,3
"32",4,4,2,2,3,2,4,3,2,1,1,4
"33",1,4,1,3,4,2,2,1,2,2,1,2
"34",3,2,3,3,2,1,1,3,1,1,1,1
"35",4,2,4,1,3,1,2,1,2,4,2,3
"36",4,1,3,4,2,3,4,2,2,3,1,1
