"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",1,4,4,2,4,3,1,3,4,1,4,5
"2",5,4,2,1,4,2,3,1,2,3,5,4
"3",3,3,5,3,5,1,4,5,1,2,4,1
"4",1,1,3,4,3,2,5,2,2,2,1,4
"5",4,2,4,2,5,5,5,2,5,4,3,3
"6",3,1,1,4,3,1,3,4,5,4,4,5
"7",2,5,5,3,2,1,2,1,5,3,2,3
"8",2,3,1,5,5,4,1,1,2,4,3,2
"9",4,4,4,5,1,3,4,3,1,5,2,5
"10",2,2,3,1,1,5,2,5,1,3,3,4
"11",3,3,1,1,1,3,4,2,4,1,2,1
"12",5,2,3,2,3,2,1,4,3,5,1,1
"13",5,1,5,4,2,4,2,3,3,1,5,2
"14",1,5,2,3,2,4,5,4,3,5,5,2
"15",4,5,2,5,4,5,3,5,4,2,1,3
