"","V1","V2"
"1",5,4
"2",5,5
"3",4,2
"4",3,1
"5",4,6
"6",6,2
"7",1,3
"8",6,4
"9",5,1
"10",3,2
"11",6,6
"12",2,5
"13",2,6
"14",1,6
"15",4,1
"16",5,6
"17",3,3
"18",4,5
"19",6,5
"20",3,5
"21",6,3
"22",1,2
"23",1,5
"24",2,4
"25",5,2
"26",3,4
"27",1,4
"28",2,1
"29",4,4
"30",4,3
"31",6,1
"32",2,2
"33",3,6
"34",2,3
"35",5,3
"36",1,1
