"","V1","V2","V3"
"1",12,1,5
"2",9,10,18
"3",3,19,4
"4",13,20,17
"5",5,15,20
"6",15,8,12
"7",18,18,10
"8",19,6,2
"9",14,11,8
"10",1,12,9
"11",10,14,1
"12",2,5,16
"13",6,9,3
"14",16,16,6
"15",7,17,13
"16",4,2,11
"17",8,4,7
"18",17,3,19
"19",20,13,15
"20",11,7,14
