"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",1,8,14,15,20,1,15,6,11,15,12,13,4
"2",16,5,4,18,16,11,17,4,6,9,19,7,14
"3",18,17,15,5,19,18,14,15,7,10,7,4,7
"4",20,11,5,11,11,10,18,20,15,13,4,19,1
"5",8,14,12,17,4,19,16,3,16,11,6,15,18
"6",12,12,20,10,12,15,7,1,1,6,15,17,3
"7",10,16,11,19,15,4,3,16,17,3,17,10,6
"8",14,4,10,7,2,9,13,5,19,2,11,1,5
"9",6,2,9,16,8,20,2,10,4,14,9,6,2
"10",7,13,3,4,14,6,8,2,14,19,3,5,9
"11",2,9,2,2,3,17,11,17,9,8,18,14,8
"12",11,15,6,12,5,2,12,18,2,16,14,2,16
"13",13,3,7,6,18,16,5,13,18,17,13,16,15
"14",5,19,18,9,9,13,19,11,20,18,20,8,11
"15",3,6,19,13,13,12,6,19,13,7,5,3,17
"16",19,10,16,1,7,5,1,7,12,12,16,9,19
"17",15,7,17,20,1,7,9,14,8,20,8,18,10
"18",17,20,1,14,6,14,4,8,10,4,1,11,12
"19",4,18,8,8,17,8,10,9,5,1,10,20,20
"20",9,1,13,3,10,3,20,12,3,5,2,12,13
