"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",1,3,1,2,3,3,1,2,2,1,3,1
"2",2,2,1,1,1,2,1,3,1,1,1,3
"3",1,1,1,2,1,2,1,2,3,3,3,3
"4",3,1,2,1,3,2,1,1,1,2,3,2
"5",1,2,2,2,2,1,3,3,3,1,2,3
"6",1,3,2,2,2,1,1,2,1,2,1,3
"7",2,3,1,3,2,3,3,3,2,1,1,2
"8",2,2,3,3,2,2,1,1,1,2,3,3
"9",3,1,3,2,3,2,3,3,2,2,1,3
"10",2,1,3,2,1,1,1,1,3,2,3,1
"11",3,2,3,2,1,1,2,3,1,3,3,2
"12",2,1,1,1,2,1,3,3,1,3,2,1
"13",1,3,3,3,1,1,1,2,2,1,2,2
"14",2,3,2,3,2,1,3,2,3,3,3,1
"15",3,2,2,3,3,2,3,2,2,1,3,1
"16",3,3,3,2,2,3,2,1,1,2,1,1
"17",3,2,1,3,2,1,1,1,2,3,1,2
"18",1,1,3,2,2,1,2,1,2,3,2,3
"19",1,3,2,3,3,2,3,1,1,3,2,2
"20",2,2,3,3,3,3,1,2,1,3,2,1
"21",3,3,1,2,3,1,2,2,1,1,2,3
"22",3,1,2,2,1,2,2,2,3,1,1,2
"23",2,1,1,3,3,1,2,3,2,2,3,3
"24",2,2,3,3,3,3,2,1,3,1,1,3
"25",3,1,2,3,1,3,3,2,1,2,2,3
"26",3,3,2,1,2,3,1,3,2,3,3,3
"27",3,3,1,3,1,2,2,3,3,2,2,1
"28",1,2,1,1,3,1,3,1,3,2,1,2
"29",2,3,3,1,1,2,3,2,3,3,1,3
"30",3,1,1,1,3,3,2,2,3,3,2,2
"31",2,3,1,1,1,3,2,1,2,2,2,3
"32",1,3,3,1,3,2,2,3,3,2,3,2
"33",1,1,1,3,1,2,2,1,1,1,2,1
"34",2,2,1,2,2,3,3,1,3,3,3,2
"35",1,2,2,1,1,3,2,1,2,3,1,1
"36",2,2,2,2,3,2,2,3,1,3,1,1
"37",1,1,3,1,2,3,3,2,1,1,3,2
"38",2,1,2,1,3,1,1,2,2,1,1,1
"39",1,1,2,3,2,3,1,3,3,2,1,2
"40",1,2,3,2,1,3,3,3,2,2,2,1
"41",3,3,2,1,1,1,3,1,2,1,3,2
"42",3,2,3,1,2,2,1,3,3,1,2,1
