"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",2,3,1,1,1,3,2,3,2,1,3,2,3
"2",3,2,3,3,1,2,2,3,1,1,2,1,1
"3",2,1,2,2,1,1,1,2,1,1,1,2,3
"4",2,3,1,2,2,2,1,1,3,2,1,1,3
"5",1,2,2,3,3,2,3,2,3,3,3,2,3
"6",3,1,3,3,3,1,2,2,3,2,1,3,2
"7",1,3,3,3,1,1,2,1,2,2,2,2,3
"8",1,2,2,3,2,3,1,1,1,1,3,1,2
"9",3,1,1,1,3,2,3,3,3,2,2,2,1
"10",1,2,1,2,3,2,1,3,3,1,2,1,2
"11",2,3,2,3,3,3,2,1,3,3,2,2,1
"12",3,1,3,2,2,1,1,1,2,3,3,2,2
"13",3,1,2,1,2,3,1,1,3,1,2,3,3
"14",2,1,1,3,2,2,1,3,2,3,2,3,3
"15",3,2,1,3,1,3,1,2,2,3,1,2,1
"16",1,1,3,1,2,3,2,2,2,1,1,1,1
"17",2,3,1,2,1,1,3,1,3,1,2,2,1
"18",1,2,1,1,2,1,2,2,3,3,3,3,1
"19",1,2,3,2,3,2,1,1,1,3,2,3,1
"20",3,3,2,1,3,1,1,2,2,2,3,1,1
"21",2,3,3,1,3,3,1,3,1,2,1,2,2
"22",1,3,2,1,1,2,3,1,1,3,2,1,2
"23",3,3,2,1,2,2,3,2,1,3,1,3,3
"24",1,3,2,2,2,1,1,3,2,1,1,3,1
"25",1,2,3,2,1,3,3,3,1,2,2,3,3
"26",3,1,1,2,3,3,2,2,1,3,2,1,3
"27",3,2,2,1,1,3,2,1,2,2,1,3,1
"28",2,1,2,3,2,3,3,2,1,2,3,3,1
"29",2,2,3,1,1,1,1,2,3,3,2,1,3
"30",3,2,2,3,2,2,3,3,3,1,1,1,3
"31",2,1,1,2,1,2,2,1,1,2,3,1,1
"32",2,1,3,1,1,2,3,2,2,1,3,3,2
"33",3,3,1,3,2,1,2,3,1,3,3,2,2
"34",2,2,3,2,3,1,3,3,2,3,1,1,1
"35",3,3,3,2,2,3,3,2,3,2,3,1,2
"36",1,1,1,3,2,1,3,1,2,2,1,1,2
"37",1,1,2,1,3,1,2,3,1,2,3,2,3
"38",2,2,1,1,3,1,2,1,1,1,1,3,2
"39",1,3,1,3,3,3,3,2,2,1,2,3,2
"40",1,1,2,2,1,3,2,3,3,3,1,2,2
"41",3,2,3,2,3,2,3,1,2,1,3,2,3
"42",2,3,3,3,1,2,1,3,3,2,3,3,2
