"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",3,1,1,2,1,1,3,3
"2",1,1,2,3,2,2,3,3
"3",3,1,2,1,3,3,1,3
"4",3,2,3,1,2,3,2,1
"5",2,2,3,2,1,2,1,3
"6",1,1,3,2,1,3,2,3
"7",2,3,3,1,2,2,3,3
"8",2,3,3,3,1,1,2,1
"9",1,2,3,2,1,1,3,1
"10",3,2,3,3,3,2,3,1
"11",2,1,1,1,1,2,1,2
"12",3,2,3,1,1,1,1,2
"13",2,2,1,2,2,3,1,3
"14",2,3,2,3,1,3,3,3
"15",3,1,1,2,3,2,2,2
"16",1,2,2,1,3,2,2,2
"17",3,2,2,2,3,1,3,2
"18",3,1,3,3,2,3,3,2
"19",1,1,3,2,3,2,1,1
"20",2,2,2,2,2,2,2,2
"21",3,1,2,3,2,1,1,1
"22",2,1,3,1,3,1,3,2
"23",2,1,1,3,3,3,2,1
"24",1,3,2,1,1,1,2,3
"25",2,3,1,1,3,1,1,1
"26",2,3,3,3,3,3,1,2
"27",1,2,1,1,3,3,3,3
"28",3,3,2,2,1,2,1,1
"29",1,1,2,3,1,2,2,2
"30",1,1,1,1,2,1,2,1
"31",3,3,3,2,3,1,2,3
"32",2,2,2,2,2,2,2,2
"33",2,1,2,1,1,3,3,1
"34",3,3,1,2,1,3,2,2
"35",3,3,1,1,2,2,3,1
"36",1,3,3,1,2,3,1,2
"37",2,2,1,3,2,1,2,3
"38",1,3,1,3,2,1,3,2
"39",1,3,2,2,3,3,3,1
"40",1,2,1,3,1,3,1,1
"41",1,2,2,3,3,1,1,3
"42",3,3,1,3,2,2,1,3
