"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",3,1,1,3,2,1,2,1,2,1,1,2,3,2,3
"2",1,1,2,2,2,3,1,2,3,1,3,1,3,2,3
"3",3,2,1,2,2,3,1,3,2,2,1,1,3,3,1
"4",1,3,2,2,3,1,2,3,3,2,1,2,1,3,3
"5",3,2,2,1,3,2,3,1,3,2,2,1,1,3,3
"6",3,2,1,1,1,2,3,3,2,3,3,3,3,2,2
"7",3,3,2,1,2,3,3,2,2,1,3,2,1,1,1
"8",2,2,3,3,3,1,1,2,2,3,1,1,1,2,3
"9",2,1,1,1,2,2,1,1,1,3,3,2,1,3,2
"10",1,2,3,1,2,1,3,1,3,1,2,3,1,2,2
"11",1,2,1,2,1,3,3,2,1,2,1,3,2,3,3
"12",1,3,1,3,3,2,3,2,2,1,2,2,3,3,1
"13",2,3,1,1,2,2,1,2,3,3,1,2,3,1,3
"14",1,2,2,1,3,1,1,3,2,1,1,3,2,1,2
"15",2,2,3,3,1,3,1,1,3,1,2,2,2,3,1
"16",3,3,3,2,2,1,2,1,1,2,3,2,3,3,3
"17",2,2,2,2,3,1,2,1,1,3,3,1,3,1,1
"18",1,3,3,1,2,1,3,2,1,3,2,1,2,3,2
"19",3,3,1,2,3,3,3,1,3,3,1,2,2,2,2
"20",2,3,2,1,1,1,2,2,3,2,3,3,3,3,1
"21",2,1,2,1,3,3,2,3,3,3,1,2,1,2,1
"22",2,1,3,3,3,3,3,2,2,1,3,3,2,3,2
"23",2,1,1,2,3,2,3,3,1,2,3,2,2,1,3
"24",1,2,1,3,2,3,2,2,3,3,3,3,1,1,3
"25",2,3,1,2,1,1,1,1,2,2,2,3,1,1,1
"26",2,2,3,2,1,2,3,3,3,1,1,1,3,1,2
"27",3,3,3,3,2,2,1,3,3,2,3,1,2,2,1
"28",3,2,1,2,3,1,1,2,1,1,3,1,1,2,2
"29",3,1,3,1,1,3,2,2,2,3,2,1,2,1,3
"30",1,3,2,3,1,2,2,1,2,1,3,1,2,1,3
"31",2,1,1,3,1,1,2,3,3,3,2,1,2,3,2
"32",1,2,3,1,3,3,1,2,1,2,2,2,2,1,1
"33",1,1,3,2,2,2,2,1,2,3,1,3,3,3,1
"34",1,3,2,3,1,3,1,3,1,3,2,2,3,2,2
"35",3,1,2,2,1,2,1,3,2,1,2,3,1,3,3
"36",3,2,2,3,2,1,3,3,1,3,2,3,2,1,1
"37",2,3,3,1,3,3,2,3,1,1,2,3,3,2,3
"38",2,1,2,3,2,3,3,1,1,2,1,1,1,1,2
"39",3,3,3,3,1,2,2,2,1,2,1,3,1,2,2
"40",1,1,3,2,1,1,3,3,2,2,3,2,1,2,1
"41",1,1,1,1,1,2,2,1,1,1,1,1,2,2,1
"42",3,1,2,3,3,2,1,1,3,2,2,3,3,1,2
