"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",2,2,3,1,3,2,1,1,1
"2",2,2,2,2,2,1,2,2,2
"3",1,2,1,2,2,1,1,1,3
"4",1,3,3,3,3,1,2,2,3
"5",3,1,1,2,1,2,1,1,2
"6",1,2,1,2,2,2,2,3,1
"7",3,3,1,2,3,1,3,1,1
"8",3,2,2,1,1,3,3,1,2
"9",2,1,2,2,3,3,2,2,1
"10",1,2,3,3,1,3,2,1,1
"11",1,1,1,2,3,1,1,2,2
"12",1,3,1,1,3,3,2,1,2
"13",3,1,1,1,1,3,2,3,1
"14",2,2,1,3,1,1,3,3,3
"15",3,3,2,1,3,2,1,3,3
"16",3,3,1,3,2,3,2,2,3
"17",3,2,3,1,2,1,3,2,3
"18",1,3,2,3,1,2,1,3,2
"19",1,1,3,1,2,3,1,3,3
"20",3,1,3,3,3,2,3,3,2
"21",2,1,1,1,3,2,3,2,3
"22",2,2,3,2,3,3,3,1,3
"23",1,3,1,2,2,3,3,3,2
"24",1,2,2,3,3,3,3,2,1
"25",3,2,3,2,1,2,1,2,3
"26",2,3,3,3,2,1,1,1,2
"27",3,1,2,3,2,1,1,3,1
"28",2,1,1,3,2,2,3,1,1
"29",3,1,3,1,2,1,2,1,2
"30",2,3,3,2,1,3,2,3,2
"31",1,1,3,2,1,1,3,2,1
"32",2,2,1,3,3,3,1,3,2
"33",1,2,2,1,3,1,2,3,1
"34",3,2,2,3,3,2,2,1,3
"35",2,3,3,1,2,2,3,3,1
"36",2,1,2,3,1,3,1,1,3
"37",3,3,2,3,1,2,3,2,2
"38",2,1,2,2,1,1,2,3,3
"39",1,1,2,1,2,2,2,2,2
"40",1,3,2,1,1,2,3,1,3
"41",3,3,3,2,2,3,1,2,1
"42",2,3,1,1,1,1,1,2,1
