"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",2,1,1,4,4,2,4,2,4,3,2,2,3
"2",3,1,2,3,2,3,1,3,4,4,3,4,4
"3",1,1,3,2,1,1,1,1,2,4,2,3,2
"4",4,4,3,2,3,4,2,3,4,3,1,2,4
"5",4,2,3,2,3,2,1,1,2,1,3,1,4
"6",3,3,1,1,3,2,3,4,4,2,4,4,4
"7",2,3,4,3,3,4,1,4,3,4,3,1,3
"8",4,2,1,1,4,4,4,2,3,4,3,3,2
"9",1,4,3,4,2,1,1,4,4,2,3,2,2
"10",2,3,3,4,4,3,4,3,1,1,4,3,4
"11",1,2,2,1,2,3,3,1,3,3,4,1,4
"12",3,1,1,1,1,1,2,3,3,2,2,1,3
"13",1,1,4,2,3,4,3,2,4,2,4,3,2
"14",1,2,1,3,2,1,4,3,1,2,3,4,1
"15",3,2,3,4,4,1,2,2,3,4,4,3,1
"16",3,2,1,4,3,4,1,4,2,3,1,3,2
"17",3,4,4,4,2,3,2,2,2,1,2,1,1
"18",2,1,2,3,3,1,2,2,2,1,1,4,4
"19",3,1,4,1,3,3,4,1,2,2,3,2,1
"20",1,3,1,3,3,2,3,1,1,4,1,1,3
"21",2,2,3,3,1,4,4,2,1,2,1,1,2
"22",2,3,2,4,1,4,3,1,4,3,2,4,1
"23",2,3,1,2,1,3,2,4,2,4,4,2,1
"24",1,4,2,1,2,4,4,4,2,1,2,2,3
"25",4,4,2,4,1,1,3,2,2,4,3,2,4
"26",4,3,2,1,2,2,1,2,1,3,1,3,1
"27",1,2,2,2,4,3,2,3,4,1,1,1,1
"28",3,3,3,1,1,4,2,3,1,1,3,4,2
"29",1,2,4,4,1,2,3,4,3,2,1,3,4
"30",4,1,4,2,2,3,3,4,1,4,2,4,3
"31",4,3,4,3,1,2,4,3,4,3,4,1,2
"32",4,1,2,4,2,4,2,1,1,2,4,2,3
"33",4,1,3,3,4,2,3,4,3,1,2,2,1
"34",2,4,3,1,3,2,4,3,3,4,1,4,1
"35",2,4,1,2,1,2,1,2,3,1,4,3,3
"36",2,2,4,1,4,1,1,3,1,3,2,2,4
"37",1,4,4,3,4,3,2,1,2,3,3,4,3
"38",4,4,1,3,4,3,1,1,3,2,2,4,2
"39",3,3,4,2,2,1,4,1,4,1,1,3,3
"40",3,4,2,2,4,1,3,4,1,3,4,1,2
