"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",1,1,2,2,2,3,1,3,1,2,4
"2",3,1,2,2,1,4,4,1,2,2,1
"3",4,1,2,2,2,1,2,2,4,1,2
"4",2,1,2,4,2,1,4,4,3,2,4
"5",3,3,2,3,3,4,4,4,1,4,1
"6",3,4,3,3,1,3,2,1,4,3,4
"7",4,2,2,4,1,3,1,2,2,4,3
"8",2,2,1,2,4,3,2,4,4,4,2
"9",4,2,4,3,4,1,3,1,3,4,2
"10",2,2,3,1,4,2,4,3,2,1,1
"11",1,4,4,4,4,2,2,3,2,4,4
"12",4,2,3,1,2,4,3,4,2,4,4
"13",1,2,1,1,1,2,3,1,4,2,3
"14",1,1,1,3,4,4,3,2,1,3,3
"15",1,2,3,4,3,3,4,1,2,1,2
"16",1,3,3,1,3,1,1,2,3,1,3
"17",2,1,3,3,3,1,1,2,1,4,1
"18",1,2,3,4,2,4,2,4,3,3,1
"19",2,4,1,3,1,4,1,3,2,1,2
"20",4,4,1,2,3,2,4,2,1,2,4
"21",3,2,4,3,1,2,2,4,1,1,3
"22",4,3,3,4,1,1,3,3,1,2,2
"23",2,3,2,4,4,2,1,1,4,2,1
"24",3,3,1,2,4,1,1,4,2,3,4
"25",4,3,1,1,2,3,2,3,3,1,1
"26",3,1,3,1,4,3,4,2,3,3,4
"27",3,3,4,1,4,4,2,2,1,2,2
"28",1,3,1,3,1,2,4,2,3,4,2
"29",3,1,1,4,3,2,3,3,4,3,1
"30",4,4,4,2,2,2,1,1,2,3,1
"31",1,4,4,2,3,3,3,4,4,2,1
"32",2,1,4,1,1,2,1,4,3,3,2
"33",2,3,4,2,2,4,3,2,4,1,4
"34",2,4,2,1,3,4,2,1,3,4,3
"35",2,3,4,4,2,3,4,1,1,3,3
"36",3,4,3,2,1,1,4,3,4,4,3
"37",3,2,1,3,3,1,2,1,2,1,4
"38",1,4,2,1,2,1,3,3,1,3,2
"39",4,4,2,4,4,3,3,4,3,1,3
"40",4,1,4,3,3,4,1,3,4,2,3
