"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",3,1,3,1,4,3,4,1,1,2,2,3
"2",3,4,1,2,1,2,2,4,4,4,3,3
"3",3,4,4,4,3,3,4,4,2,3,3,4
"4",3,2,1,3,1,3,1,3,1,1,4,1
"5",1,2,3,4,3,4,4,2,2,1,1,2
"6",1,4,4,3,2,2,1,3,1,2,1,3
"7",3,3,1,2,2,1,2,1,1,3,1,1
"8",1,3,2,4,3,1,1,4,3,3,4,2
"9",1,1,1,3,3,1,3,3,2,1,3,3
"10",1,2,1,1,4,4,2,2,3,2,3,4
"11",1,3,3,2,1,3,2,1,2,3,1,4
"12",2,2,3,4,1,1,2,3,4,2,3,4
"13",2,1,1,1,3,3,3,3,3,4,1,1
"14",4,2,4,2,1,3,3,4,3,1,1,3
"15",2,2,3,2,3,4,1,4,1,4,4,4
"16",2,3,1,3,2,4,4,4,1,2,2,3
"17",4,2,1,2,4,1,4,2,4,3,4,2
"18",4,3,2,3,4,2,3,3,1,4,1,4
"19",1,1,2,2,2,2,1,1,4,1,2,1
"20",3,4,2,4,1,2,4,2,3,2,1,1
"21",3,3,4,1,3,3,4,3,4,2,3,1
"22",4,3,4,3,4,2,1,1,3,1,3,3
"23",2,4,2,2,3,2,4,1,3,1,4,4
"24",1,4,3,3,2,3,3,2,4,4,4,1
"25",3,2,3,1,3,1,1,2,4,4,1,3
"26",1,2,2,1,1,2,4,4,1,4,3,2
"27",4,4,2,2,3,4,3,2,1,1,3,2
"28",2,3,4,1,1,1,3,1,2,2,4,2
"29",3,1,2,4,1,4,3,1,3,3,4,3
"30",2,4,3,1,4,1,2,4,2,1,2,1
"31",4,4,3,1,1,4,1,3,3,3,2,2
"32",4,3,1,4,2,3,2,2,4,1,2,4
"33",2,4,1,4,4,3,1,1,2,4,2,2
"34",4,2,4,3,2,4,2,1,2,4,3,1
"35",4,1,2,1,2,2,1,3,2,2,4,4
"36",1,3,4,2,4,4,3,3,4,3,2,3
"37",2,1,4,3,2,1,4,2,3,4,2,4
"38",2,1,4,4,4,2,2,2,1,3,4,2
"39",4,1,3,4,2,1,3,4,2,3,2,1
"40",3,1,2,3,4,4,2,4,4,2,1,2
