"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",1,3,3,1,3,1,3,1,1,3,3,3,3,4,1
"2",3,1,2,2,1,4,4,2,4,3,2,4,3,1,1
"3",3,1,3,3,4,1,3,1,2,2,4,4,2,3,4
"4",2,4,3,4,1,2,3,4,1,2,2,4,4,2,3
"5",1,4,2,3,1,3,4,2,2,4,3,1,4,2,2
"6",1,2,4,2,4,3,3,3,2,4,1,2,4,1,3
"7",3,3,1,2,4,4,4,4,3,2,2,2,4,3,4
"8",3,4,1,4,1,1,1,3,3,2,3,1,2,4,3
"9",4,4,4,2,4,2,2,3,3,1,4,4,3,2,1
"10",2,1,1,2,2,4,3,3,1,2,4,2,4,4,1
"11",4,1,3,2,2,3,1,2,1,3,3,1,1,2,4
"12",4,3,2,2,1,2,3,3,3,3,1,4,1,4,4
"13",3,3,3,4,2,4,3,1,2,1,3,1,2,1,1
"14",2,2,4,4,3,4,4,1,3,2,1,4,1,2,2
"15",4,3,3,4,3,4,1,2,3,4,4,3,4,4,2
"16",1,1,1,1,2,1,4,2,3,1,1,3,2,2,3
"17",1,4,4,3,2,4,1,3,4,3,2,3,3,3,4
"18",4,3,2,3,2,1,2,2,4,2,1,2,4,1,1
"19",1,2,1,3,1,3,2,2,1,1,4,4,1,3,2
"20",2,3,2,1,2,4,1,3,1,4,1,4,2,1,2
"21",3,1,3,3,4,2,2,4,4,4,1,2,2,4,2
"22",3,4,4,1,2,3,4,4,2,3,4,3,1,4,3
"23",4,2,3,3,1,4,3,4,4,1,4,2,2,2,3
"24",4,4,1,1,3,3,3,1,4,4,2,1,2,3,2
"25",2,1,4,3,3,1,1,4,3,3,4,1,3,1,2
"26",3,1,4,1,1,2,1,1,2,1,2,2,4,3,2
"27",1,2,3,1,1,3,2,4,3,2,1,1,3,3,1
"28",2,2,2,4,2,2,4,1,4,4,4,2,3,3,4
"29",4,2,2,1,4,2,4,3,1,2,3,1,1,1,2
"30",2,3,4,3,3,2,4,2,1,1,1,1,3,4,4
"31",3,4,1,3,4,2,1,1,1,3,1,3,3,2,3
"32",4,2,4,4,2,1,4,3,1,4,2,3,2,3,1
"33",1,4,3,1,3,3,2,2,4,2,4,2,2,1,4
"34",2,4,2,2,3,1,1,4,2,1,2,2,1,3,1
"35",4,1,1,4,3,3,2,3,2,1,2,3,3,1,4
"36",2,2,2,2,4,3,1,1,4,1,3,4,4,4,3
"37",2,3,4,2,1,1,2,1,3,4,3,3,1,1,3
"38",3,2,1,1,3,1,2,4,2,4,3,4,4,2,4
"39",1,3,1,4,4,2,3,4,4,3,3,3,1,2,1
"40",1,1,2,4,4,4,2,2,2,3,2,1,1,4,3
