"","V1","V2","V3"
"1",4,3,1
"2",4,2,4
"3",3,1,4
"4",2,1,4
"5",4,2,3
"6",2,3,2
"7",3,2,2
"8",4,4,3
"9",3,2,4
"10",1,4,2
"11",3,3,3
"12",1,1,3
"13",3,1,1
"14",2,1,2
"15",1,2,2
"16",4,3,4
"17",4,1,2
"18",4,3,1
"19",3,1,1
"20",2,3,3
"21",1,1,2
"22",2,4,4
"23",2,4,1
"24",2,2,1
"25",1,3,4
"26",2,4,4
"27",1,2,1
"28",3,4,1
"29",4,4,2
"30",2,2,3
"31",1,2,4
"32",1,4,3
"33",3,3,2
"34",1,3,1
"35",4,1,3
"36",3,4,3
