"","V1","V2"
"1",1,3
"2",3,2
"3",3,3
"4",1,1
"5",2,1
"6",2,3
"7",2,1
"8",1,2
"9",3,2
"10",3,3
"11",2,3
"12",3,3
"13",1,1
"14",1,1
"15",3,2
"16",3,1
"17",2,2
"18",2,3
"19",2,1
"20",3,2
"21",1,3
"22",1,3
"23",2,2
"24",2,1
"25",3,1
"26",2,2
"27",1,2
"28",1,1
"29",2,3
"30",1,2
"31",3,3
"32",2,2
"33",3,1
"34",3,2
"35",2,2
"36",1,1
"37",2,1
"38",3,3
"39",1,3
"40",1,2
"41",1,2
"42",3,1
"43",2,3
"44",3,1
"45",1,3
