"","V1","V2"
"1",3,1
"2",2,1
"3",2,1
"4",1,5
"5",3,2
"6",5,4
"7",5,4
"8",2,5
"9",2,3
"10",4,1
"11",4,4
"12",5,1
"13",4,3
"14",5,2
"15",1,2
"16",2,3
"17",5,3
"18",4,5
"19",5,5
"20",4,5
"21",1,1
"22",1,4
"23",3,4
"24",1,2
"25",4,3
"26",2,2
"27",1,3
"28",2,4
"29",3,3
"30",4,2
"31",3,5
"32",1,5
"33",3,2
"34",3,4
"35",5,1
