"","V1","V2"
"1",5,4
"2",4,5
"3",4,6
"4",4,2
"5",6,5
"6",1,4
"7",2,1
"8",1,5
"9",6,6
"10",6,1
"11",2,4
"12",5,6
"13",2,6
"14",4,1
"15",3,4
"16",3,2
"17",6,4
"18",2,2
"19",5,2
"20",1,1
"21",2,3
"22",4,4
"23",5,5
"24",5,1
"25",3,5
"26",3,6
"27",3,1
"28",2,5
"29",4,3
"30",1,2
"31",1,3
"32",1,6
"33",3,3
"34",5,3
"35",6,2
"36",6,3
