"","V1","V2"
"1",1,3
"2",5,1
"3",4,3
"4",5,2
"5",5,3
"6",4,5
"7",3,4
"8",3,3
"9",2,2
"10",4,1
"11",1,4
"12",5,2
"13",5,5
"14",2,1
"15",2,5
"16",2,3
"17",2,1
"18",4,5
"19",4,2
"20",1,1
"21",3,5
"22",4,4
"23",5,4
"24",1,4
"25",1,2
"26",3,2
"27",3,1
"28",2,4
"29",3,3
"30",1,5
