"","V1","V2","V3","V4","V5","V6"
"1",1,3,1,2,2,3
"2",4,4,2,4,2,4
"3",3,2,2,1,4,3
"4",2,4,3,1,1,2
"5",2,1,4,2,3,4
"6",3,1,1,3,1,1
"7",4,3,4,3,4,2
"8",1,2,3,4,3,1
