"","V1","V2","V3","V4","V5"
"1",2,2,2,3,1
"2",1,2,1,2,2
"3",2,3,2,2,3
"4",2,1,1,1,1
"5",2,1,1,3,3
"6",3,1,2,2,2
"7",3,3,1,3,2
"8",2,2,3,1,2
"9",1,3,3,3,2
"10",3,3,3,2,1
"11",3,2,1,1,3
"12",3,2,3,3,3
"13",1,1,2,1,3
"14",1,1,3,2,1
"15",1,3,2,1,1
