"","V1","V2","V3"
"1",3,1,3
"2",1,3,1
"3",1,2,3
"4",3,1,1
"5",3,1,2
"6",2,2,2
"7",1,3,2
"8",2,3,1
"9",1,2,1
"10",2,1,1
"11",2,1,3
"12",1,3,3
"13",2,3,3
"14",1,1,2
"15",3,2,1
"16",3,3,2
"17",1,1,3
"18",2,1,2
"19",3,2,3
"20",2,2,2
"21",1,3,1
"22",3,2,1
"23",3,3,1
"24",2,3,2
"25",2,2,1
"26",2,3,3
"27",2,2,3
"28",3,1,2
"29",3,2,3
"30",3,3,2
"31",1,2,2
"32",1,1,3
"33",1,1,1
