"","V1","V2","V3","V4"
"1",2,3,3,1
"2",2,3,1,3
"3",3,3,3,3
"4",2,1,1,1
"5",2,1,3,2
"6",1,1,2,1
"7",2,1,2,3
"8",1,2,1,3
"9",3,2,2,3
"10",1,3,3,2
"11",3,3,1,2
"12",3,1,1,3
"13",3,1,3,1
"14",2,2,3,3
"15",1,3,2,3
"16",3,3,2,1
"17",1,3,1,1
"18",2,3,2,2
"19",3,1,2,2
"20",1,1,3,3
"21",3,2,1,1
"22",1,1,1,2
"23",2,2,1,2
"24",3,2,3,2
"25",1,2,2,2
"26",1,2,3,1
"27",2,2,2,1
